"destinacio","iata_code_origen","companyia","estat_vol","hora_sortida","hora_original","hora_estimada","minuts_retard","y_retard","lat_origen","lon_origen","lat_desti","lon_desti","distancia_vol_km","companyia_reduida"
"TML","LFW","Africa World AirlinesStarlink Aviation","aterrat","16:00",16:00:00,16:00:00,0,FALSE,6.16561,1.25451,9.55718994140625,-0.863214015960693,443.916401267554,"Altres"
"TML","LFW","PassionAir","desconegut","15:30",15:30:00,15:30:00,0,FALSE,6.16561,1.25451,9.55718994140625,-0.863214015960693,443.916401267554,"Altres"
"TML","KMS","Africa World AirlinesStarlink Aviation","aterrat","16:00",16:00:00,16:00:00,0,FALSE,6.71456003189087,-1.59081995487213,9.55718994140625,-0.863214015960693,326.43838456655,"Altres"
"TML","FNA","PassionAir","desconegut","15:30",15:30:00,15:30:00,0,FALSE,8.61644,-13.1955,9.55718994140625,-0.863214015960693,1359.55246676954,"Altres"
"TML","FNA","Africa World AirlinesStarlink Aviation","aterrat","16:00",16:00:00,16:00:00,0,FALSE,8.61644,-13.1955,9.55718994140625,-0.863214015960693,1359.55246676954,"Altres"
"TML","KMS","PassionAir","desconegut","15:30",15:30:00,15:30:00,0,FALSE,6.71456003189087,-1.59081995487213,9.55718994140625,-0.863214015960693,326.43838456655,"Altres"
"TMS","MVB","ASKYEthiopian Airlines","aterrat","17:35",17:35:00,17:35:00,0,FALSE,-1.65615999698639,13.4379997253418,0.378175,6.71215,782.134781481264,"Altres"
"TNG","NRN","Ryanair","en rutaretardat","20:5521:19",20:55:00,21:19:00,24,TRUE,51.6024017334,6.14216995239,35.731741,-5.921459,2010.13255450234,"Ryanair"
"TNG","EUN","Royal Air MarocEtihad AirwaysAlitaliaTurkish AirlinesGol","previst","22:50",22:50:00,22:50:00,0,FALSE,27.142467,-13.224947,35.731741,-5.921459,1180.39399736909,"Altres"
"TNG","NDR","Air Arabia","en ruta","22:35",22:35:00,22:35:00,0,FALSE,34.9888,-3.02821,35.731741,-5.921459,275.361031711923,"Altres"
"TNG","VNO","VuelingQatar AirwaysIberia","previst","05:50",05:50:00,05:50:00,0,FALSE,54.634102,25.285801,35.731741,-5.921459,3182.37761885972,"Altres"
"TNG","AHU","GetJet Airlines","en rutaretardat","20:4521:01",20:45:00,21:01:00,16,TRUE,35.177101,-3.83952,35.731741,-5.921459,198.621532937367,"Altres"
"TNG","AHU","JSC Avion Express","en ruta","22:45",22:45:00,22:45:00,0,FALSE,35.177101,-3.83952,35.731741,-5.921459,198.621532937367,"Altres"
"TNG","CUF","Royal Air MarocEtihad AirwaysAlitaliaTurkish AirlinesGol","previst","22:50",22:50:00,22:50:00,0,FALSE,44.547001,7.62322,35.731741,-5.921459,1510.23745068962,"Altres"
"TNG","VNO","Air Arabia","en ruta","22:35",22:35:00,22:35:00,0,FALSE,54.634102,25.285801,35.731741,-5.921459,3182.37761885972,"Altres"
"TNG","NDR","VuelingQatar AirwaysIberia","previst","05:50",05:50:00,05:50:00,0,FALSE,34.9888,-3.02821,35.731741,-5.921459,275.361031711923,"Altres"
"TNG","CIY","Ryanair","previstretardat","22:2022:46",22:20:00,22:46:00,26,TRUE,36.99583,14.60889,35.731741,-5.921459,1842.17948834305,"Ryanair"
"TNG","HHN","Air Arabia","previst","22:35",22:35:00,22:35:00,0,FALSE,49.9487,7.26389,35.731741,-5.921459,1907.69731199686,"Altres"
"TNG","TLL","Air Arabia","previst","22:35",22:35:00,22:35:00,0,FALSE,59.413246,24.83264,35.731741,-5.921459,3444.25354153305,"Altres"
"TNG","TRN","Air Arabia","previst","22:35",22:35:00,22:35:00,0,FALSE,45.200802,7.64963,35.731741,-5.921459,1555.60344484517,"Altres"
"TNR","DZA","Madagascar Airlines","aterrat","16:30",16:30:00,16:30:00,0,FALSE,-12.809319,45.281815,-18.7969,47.478802,706.811406453618,"Altres"
"TNR","MJN","Madagascar Airlines","aterrat","16:30",16:30:00,16:30:00,0,FALSE,-15.666842,46.351233,-18.7969,47.478802,368.478001266555,"Altres"
"TNR","DIE","Madagascar Airlines","desconegut","15:20",15:20:00,15:20:00,0,FALSE,-12.3494,49.291698,-18.7969,47.478802,743.560686906381,"Altres"
"TOF","SKD","Nordwind Airlines","en rutaretardat","23:1023:14",23:10:00,23:14:00,4,TRUE,39.7005004882812,66.9838027954102,56.380298614502,85.208297729492,2284.18096228211,"Altres"
"TOF","OVB","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,55.019756,82.618675,56.380298614502,85.208297729492,222.073179736276,"Altres"
"TOF","KSQ","S7 Airlines","en rutaretardat","22:3522:36",22:35:00,22:36:00,1,TRUE,38.802246,65.773068,56.380298614502,85.208297729492,2422.74947128405,"Altres"
"TOF","GYD","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,40.4674987792969,50.0466995239258,56.380298614502,85.208297729492,3091.41410409343,"Altres"
"TOF","URJ","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,60.103298,64.826698,56.380298614502,85.208297729492,1257.99770477952,"Altres"
"TOF","SGC","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,61.3437004089355,73.4018020629883,56.380298614502,85.208297729492,873.676910940479,"Altres"
"TOF","ULV","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,54.268299,48.2267,56.380298614502,85.208297729492,2325.34358300235,"Pobeda"
"TOF","PKV","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,57.7839012145996,28.3955993652344,56.380298614502,85.208297729492,3338.66009285318,"Pobeda"
"TOF","CEK","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,55.305801,61.5033,56.380298614502,85.208297729492,1479.01853556657,"Pobeda"
"TOF","SKX","Aeroflot","en rutaretardat","23:0023:13",23:00:00,23:13:00,13,TRUE,54.125129699707,45.2122573852539,56.380298614502,85.208297729492,2513.83856757088,"Aeroflot"
"TOF","DME","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,55.408798,37.9063,56.380298614502,85.208297729492,2895.91760589261,"Altres"
"TOF","PEE","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,57.914501,56.021198,56.380298614502,85.208297729492,1756.93592243129,"Pobeda"
"TOF","CEE","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,59.273601532,38.0158004761,56.380298614502,85.208297729492,2756.30578667241,"Altres"
"TOF","IGT","Aeroflot","en rutaretardat","23:0023:13",23:00:00,23:13:00,13,TRUE,43.323268,45.012568,56.380298614502,85.208297729492,3169.85650318089,"Aeroflot"
"TOF","KVX","Nordwind Airlines","en ruta","23:10",23:10:00,23:10:00,0,FALSE,58.503883,49.347831,56.380298614502,85.208297729492,2135.28267714951,"Altres"
"TOF","HTA","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,52.026299,113.306,56.380298614502,85.208297729492,1878.00313917868,"Altres"
"TOF","NOJ","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,63.1833000183105,75.2699966430664,56.380298614502,85.208297729492,937.754540228563,"Pobeda"
"TOF","KZN","Nordwind Airlines","en ruta","23:10",23:10:00,23:10:00,0,FALSE,55.606201,49.278702,56.380298614502,85.208297729492,2213.11308040015,"Altres"
"TOF","MRV","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,44.2251014709473,43.081901550293,56.380298614502,85.208297729492,3222.17250167808,"Altres"
"TOF","HMA","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,61.0285,69.086098,56.380298614502,85.208297729492,1062.23631056935,"Altres"
"TOF","PEZ","Aeroflot","en rutaretardat","23:0023:13",23:00:00,23:13:00,13,TRUE,53.1105995178223,45.0210990905762,56.380298614502,85.208297729492,2569.94543465491,"Aeroflot"
"TOF","UUD","Aeroflot","en rutaretardat","23:0023:13",23:00:00,23:13:00,13,TRUE,51.808614,107.439652,56.380298614502,85.208297729492,1529.87813129998,"Aeroflot"
"TOF","AER","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,43.449902,39.9566,56.380298614502,85.208297729492,3469.514719285,"Altres"
"TOF","KUF","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,53.504902,50.164299,56.380298614502,85.208297729492,2238.48683501091,"Altres"
"TOF","BAX","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,53.3638000488281,83.5384979248047,56.380298614502,85.208297729492,352.390280535545,"Altres"
"TOF","NMA","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,40.9846,71.556702,56.380298614502,85.208297729492,1977.76982447931,"Altres"
"TOF","KRR","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,45.034698,39.170502,56.380298614502,85.208297729492,3405.6378313767,"Pobeda"
"TOF","KGD","Nordwind Airlines","en ruta","23:10",23:10:00,23:10:00,0,FALSE,54.8899993896484,20.5925998687744,56.380298614502,85.208297729492,3911.97666581358,"Altres"
"TOF","OMS","Nordwind Airlines","en ruta","23:10",23:10:00,23:10:00,0,FALSE,54.9669990539551,73.3105010986328,56.380298614502,85.208297729492,762.225499701889,"Altres"
"TOF","VOG","Nordwind Airlines","en ruta","23:10",23:10:00,23:10:00,0,FALSE,48.7825012207031,44.3455009460449,56.380298614502,85.208297729492,2842.81255780527,"Altres"
"TOF","SVX","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,56.743099212646,60.802700042725,56.380298614502,85.208297729492,1489.68797271124,"Altres"
"TOF","MMK","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,68.7817001342773,32.7508010864258,56.380298614502,85.208297729492,2900.24886483718,"Pobeda"
"TOF","ASF","Pobeda","previst","23:55",23:55:00,23:55:00,0,FALSE,46.282843,48.010511,56.380298614502,85.208297729492,2777.62379893567,"Pobeda"
"TOF","UFA","Red Wings","en rutaretardat","00:5501:10",00:55:00,01:10:00,15,TRUE,54.557498931885,55.874401092529,56.380298614502,85.208297729492,1847.82100065535,"Altres"
"TOF","HKT","Aeroflot","en rutaretardat","23:0023:13",23:00:00,23:13:00,13,TRUE,8.1132,98.316902,56.380298614502,85.208297729492,5494.12919184843,"Aeroflot"
"TOS","TKU","Wizz Air","aterrat","16:25",16:25:00,16:25:00,0,FALSE,60.514099,22.2628,69.683296,18.9189,1032.29154793065,"Altres"
"TPA","STX","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,17.701413,-64.802608,27.9755,-82.533203,2144.59152935483,"Altres"
"TPA","SXM","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,18.041,-63.108898,27.9755,-82.533203,2272.24028887432,"Altres"
"TPA","MHH","Frontier Airlines","previstretardat","18:1318:27",18:13:00,18:27:00,14,TRUE,26.510711,-77.084262,27.9755,-82.533203,563.333856683864,"Altres"
"TPA","STT","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,18.337091,-64.977251,27.9755,-82.533203,2089.06352260614,"Altres"
"TPA","ANU","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,17.1367,-61.792702,27.9755,-82.533203,2444.19187963552,"Altres"
"TPA","MHH","Southwest Airlines","aterrat","15:35",15:35:00,15:35:00,0,FALSE,26.510711,-77.084262,27.9755,-82.533203,563.333856683864,"Altres"
"TPA","SXM","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,18.041,-63.108898,27.9755,-82.533203,2272.24028887432,"Altres"
"TPA","BOG","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,4.70159,-74.1469,27.9755,-82.533203,2738.78484270805,"Altres"
"TPA","STT","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,18.337091,-64.977251,27.9755,-82.533203,2089.06352260614,"Altres"
"TPA","AXA","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,18.204773,-63.05383,27.9755,-82.533203,2267.38385870251,"Altres"
"TPA","ANU","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,17.1367,-61.792702,27.9755,-82.533203,2444.19187963552,"Altres"
"TPA","FPO","Silver AirwaysUnited AirlinesSA AVIANCACopa AirlinesJetBlue AirwaysAzul","previstretardat","18:4519:03",18:45:00,19:03:00,18,TRUE,26.5587005615,-78.695602417,27.9755,-82.533203,411.150513518981,"Altres"
"TPA","AXA","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,18.204773,-63.05383,27.9755,-82.533203,2267.38385870251,"Altres"
"TPA","FPO","Silver AirwaysUnited AirlinesSA AVIANCACopa AirlinesJetBlue AirwaysAzul","aterrat","16:15",16:15:00,16:15:00,0,FALSE,26.5587005615,-78.695602417,27.9755,-82.533203,411.150513518981,"Altres"
"TPA","PAP","Air Century","aterrat","14:00",14:00:00,14:00:00,0,FALSE,18.580023,-72.292596,27.9755,-82.533203,1478.58596293818,"Altres"
"TPA","MHH","Vista America","en rutaretardat","17:2017:30",17:20:00,17:30:00,10,TRUE,26.510711,-77.084262,27.9755,-82.533203,563.333856683864,"Altres"
"TPA","MDE","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,6.16454,-75.4231,27.9755,-82.533203,2541.38087754729,"Altres"
"TPA","MDE","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,6.16454,-75.4231,27.9755,-82.533203,2541.38087754729,"Altres"
"TPA","STX","JetBlue Airways","en rutaretardat","16:1116:32",16:11:00,16:32:00,21,TRUE,17.701413,-64.802608,27.9755,-82.533203,2144.59152935483,"Altres"
"TPA","BOG","Southwest Airlines","previstretardat","18:5519:14",18:55:00,19:14:00,19,TRUE,4.70159,-74.1469,27.9755,-82.533203,2738.78484270805,"Altres"
"TPE","DPL","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,8.601983,123.341875,25.0777,121.233002,1847.66021530818,"Cebu Pacific Air"
"TPE","CGY","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,8.612203,124.456496,25.0777,121.233002,1864.54991098669,"Cebu Pacific Air"
"TPE","TTJ","Peach Aviation","en ruta","05:55",05:55:00,05:55:00,0,FALSE,35.530102,134.167007,25.0777,121.233002,1699.6232123325,"Altres"
"TPE","ENI","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,11.202399,119.416087,25.0777,121.233002,1556.42738996724,"Altres"
"TPE","SOF","Atlas Air","previstretardat","23:3523:50",23:35:00,23:50:00,15,TRUE,42.696357,23.417671,25.0777,121.233002,8754.65864466956,"Altres"
"TPE","ENI","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,11.202399,119.416087,25.0777,121.233002,1556.42738996724,"Cebu Pacific Air"
"TPE","GUM","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,13.4834,144.796005,25.0777,121.233002,2785.25288189603,"Cebu Pacific Air"
"TPE","KOP","AirAsia","previst","07:25",07:25:00,07:25:00,0,FALSE,17.383801,104.642998,25.0777,121.233002,1920.34493533729,"AirAsia"
"TPE","ZAM","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,6.92242,122.059998,25.0777,121.233002,2022.95278230483,"Altres"
"TPE","OGN","Peach Aviation","previst","08:10",08:10:00,08:10:00,0,FALSE,24.467298,122.979827,25.0777,121.233002,189.183105218195,"Altres"
"TPE","RXS","EVA Air","previst","05:45",05:45:00,05:45:00,0,FALSE,11.5977001190186,122.751998901367,25.0777,121.233002,1509.09397105103,"Altres"
"TPE","OKJ","Tigerair Taiwan","en rutaretardat","05:2505:27",05:25:00,05:27:00,2,TRUE,34.756901,133.854996,25.0777,121.233002,1623.44322109456,"Altres"
"TPE","KIJ","China AirlinesHawaiian AirlinesJet Linx Aviation","previst","11:00",11:00:00,11:00:00,0,FALSE,37.9558982849,139.121002197,25.0777,121.233002,2214.6074266501,"Altres"
"TPE","TTJ","Tigerair Taiwan","en rutaretardat","05:2505:27",05:25:00,05:27:00,2,TRUE,35.530102,134.167007,25.0777,121.233002,1699.6232123325,"Altres"
"TPE","IBR","Starlux","previst","11:00",11:00:00,11:00:00,0,FALSE,36.181099,140.414993,25.0777,121.233002,2207.67492866743,"Altres"
"TPE","SDJ","Tigerair Taiwan","previst","10:25",10:25:00,10:25:00,0,FALSE,38.139702,140.917007,25.0777,121.233002,2356.88705375355,"Altres"
"TPE","MFM","AirAsia","previst","07:45",07:45:00,07:45:00,0,FALSE,22.149599,113.592003,25.0777,121.233002,844.577385574103,"AirAsia"
"TPE","CYZ","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,16.9298992157,121.752998352,25.0777,121.233002,908.613538387541,"Altres"
"TPE","OZC","China AirlinesPhilippine Airlines","en rutaretardat","04:0004:09",04:00:00,04:09:00,9,TRUE,8.17851,123.842003,25.0777,121.233002,1901.49345592318,"Altres"
"TPE","MMB","Tigerair Taiwan","en rutaretardat","05:2505:27",05:25:00,05:27:00,2,TRUE,43.8805999756,144.164001465,25.0777,121.233002,2948.42628644234,"Altres"
"TPE","KLO","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,11.679400444,122.375999451,25.0777,121.233002,1496.34202984447,"Cebu Pacific Air"
"TPE","FSZ","China AirlinesHawaiian AirlinesJet Linx Aviation","previst","11:00",11:00:00,11:00:00,0,FALSE,34.796043,138.187752,25.0777,121.233002,1956.46305364349,"Altres"
"TPE","URT","EVA Air","previst","08:35",08:35:00,08:35:00,0,FALSE,9.13259983063,99.135597229,25.0777,121.233002,2937.0138059409,"Altres"
"TPE","KLO","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,11.679400444,122.375999451,25.0777,121.233002,1496.34202984447,"Altres"
"TPE","OBO","Tigerair Taiwan","en rutaretardat","05:2505:27",05:25:00,05:27:00,2,TRUE,42.7332992554,143.216995239,25.0777,121.233002,2809.79816277472,"Altres"
"TPE","DPL","EVA Air","previst","05:45",05:45:00,05:45:00,0,FALSE,8.601983,123.341875,25.0777,121.233002,1847.66021530818,"Altres"
"TPE","MMB","Peach Aviation","en ruta","05:55",05:55:00,05:55:00,0,FALSE,43.8805999756,144.164001465,25.0777,121.233002,2948.42628644234,"Altres"
"TPE","BXU","EVA Air","en ruta","05:45",05:45:00,05:45:00,0,FALSE,8.9515,125.4788,25.0777,121.233002,1850.7085916155,"Altres"
"TPE","DGT","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,9.334183,123.30191,25.0777,121.233002,1766.20364389386,"Altres"
"TPE","ILO","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,10.833017,122.493358,25.0777,121.233002,1591.27996724014,"Cebu Pacific Air"
"TPE","OZC","EVA Air","previst","05:45",05:45:00,05:45:00,0,FALSE,8.17851,123.842003,25.0777,121.233002,1901.49345592318,"Altres"
"TPE","DVO","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,7.12552,125.646004,25.0777,121.233002,2052.84826739672,"Cebu Pacific Air"
"TPE","KKC","Thai Vietjet Air","previst","08:50",08:50:00,08:50:00,0,FALSE,16.4666004181,102.783996582,25.0777,121.233002,2142.93829551361,"Altres"
"TPE","MPH","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,11.9245,121.954002,25.0777,121.233002,1466.17285834114,"Altres"
"TPE","CGY","EVA Air","en ruta","05:45",05:45:00,05:45:00,0,FALSE,8.612203,124.456496,25.0777,121.233002,1864.54991098669,"Altres"
"TPE","TAG","China AirlinesPhilippine Airlines","en rutaretardat","04:0004:09",04:00:00,04:09:00,9,TRUE,9.573045,123.770143,25.0777,121.233002,1746.73762590135,"Altres"
"TPE","DMK","Starlux","previst","11:00",11:00:00,11:00:00,0,FALSE,13.9125995636,100.607002258,25.0777,121.233002,2490.66418414822,"Altres"
"TPE","HND","Tigerair Taiwan","en rutaretardat","05:2505:27",05:25:00,05:27:00,2,TRUE,35.552299,139.779999,25.0777,121.233002,2123.96343764863,"Altres"
"TPE","ILO","China AirlinesPhilippine Airlines","en rutaretardat","04:0004:09",04:00:00,04:09:00,9,TRUE,10.833017,122.493358,25.0777,121.233002,1591.27996724014,"Altres"
"TPE","DVO","China AirlinesPhilippine Airlines","aterrat","04:00",04:00:00,04:00:00,0,FALSE,7.12552,125.646004,25.0777,121.233002,2052.84826739672,"Altres"
"TPE","ISG","Peach Aviation","en ruta","05:55",05:55:00,05:55:00,0,FALSE,24.396389,124.245,25.0777,121.233002,313.820350316781,"Altres"
"TPE","BXU","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,8.9515,125.4788,25.0777,121.233002,1850.7085916155,"Altres"
"TPE","MFM","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,22.149599,113.592003,25.0777,121.233002,844.577385574103,"Cebu Pacific Air"
"TPE","PPS","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,9.74212,118.759003,25.0777,121.233002,1727.10127622498,"Cebu Pacific Air"
"TPE","CGY","China AirlinesPhilippine Airlines","aterrat","04:00",04:00:00,04:00:00,0,FALSE,8.612203,124.456496,25.0777,121.233002,1864.54991098669,"Altres"
"TPE","BXU","Cebu Pacific Air","previst","06:50",06:50:00,06:50:00,0,FALSE,8.9515,125.4788,25.0777,121.233002,1850.7085916155,"Cebu Pacific Air"
"TPE","TAG","EVA Air","previst","05:45",05:45:00,05:45:00,0,FALSE,9.573045,123.770143,25.0777,121.233002,1746.73762590135,"Altres"
"TPE","TAC","Philippine AirlinesChina Airlines","previstretardat","06:3008:35",06:30:00,08:35:00,125,TRUE,11.227761,125.027783,25.0777,121.233002,1592.83780449183,"Altres"
"TPE","MPH","China AirlinesPhilippine Airlines","en rutaretardat","04:0004:09",04:00:00,04:09:00,9,TRUE,11.9245,121.954002,25.0777,121.233002,1466.17285834114,"Altres"
"TPE","LAO","China AirlinesPhilippine Airlines","en rutaretardat","04:0004:09",04:00:00,04:09:00,9,TRUE,18.176121,120.531034,25.0777,121.233002,771.70070472721,"Altres"
"TPE","DGT","China AirlinesPhilippine Airlines","en rutaretardat","04:0004:09",04:00:00,04:09:00,9,TRUE,9.334183,123.30191,25.0777,121.233002,1766.20364389386,"Altres"
"TPE","ZAM","EVA Air","previst","05:45",05:45:00,05:45:00,0,FALSE,6.92242,122.059998,25.0777,121.233002,2022.95278230483,"Altres"
"TPE","BXU","China AirlinesPhilippine Airlines","aterrat","04:00",04:00:00,04:00:00,0,FALSE,8.9515,125.4788,25.0777,121.233002,1850.7085916155,"Altres"
